Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
UBER,32.9,Call,36,2020-09-04,28,0.55,0.61,0.66,0.57,12519,113,110.79,44.09%,N/A,2020-08-07
HLF,49.98,Call,60,2020-09-18,42,0.15,0.38,0.6,0.45,10023,130,77.1,44.18%,N/A,2020-08-07
CNDT,4.13,Put,2.5,2020-08-21,14,0.1,0.13,0.15,0.15,8887,118,75.31,268.63%,N/A,2020-08-07
BAC,26.11,Put,26,2020-08-14,7,0.42,0.43,0.44,0.44,12282,199,61.72,34.46%,N/A,2020-08-07
RESI,9.15,Call,10,2020-12-18,133,0.9,0.93,0.95,0.9,11195,194,57.71,55.14%,N/A,2020-08-07
FDX,183.53,Call,210,2020-09-18,42,2.4,2.57,2.73,2.43,10371,196,52.91,40.85%,N/A,2020-08-07
UBER,32.9,Call,34.5,2020-08-28,21,0.72,0.77,0.82,0.73,12593,239,52.69,42.73%,N/A,2020-08-07
FB,268.44,Put,275,2020-08-14,7,9.85,10.45,11.05,10.1,5278,107,49.33,42.18%,N/A,2020-08-07
PLAN,43.64,Call,45,2020-09-18,42,3,3.1,3.2,3.12,6389,135,47.33,62.40%,N/A,2020-08-07
ATEN,8.65,Call,10,2020-11-20,105,0.7,0.73,0.75,0.74,7678,168,45.7,65.33%,N/A,2020-08-07
FB,268.44,Put,270,2020-08-14,7,6.6,6.68,6.75,6.7,13500,321,42.06,39.82%,N/A,2020-08-07
C,52.12,Call,52,2020-09-04,28,2.26,2.33,2.4,2.32,4420,106,41.7,38.88%,N/A,2020-08-07
ZIOP,3.32,Call,3.5,2020-09-18,42,0.15,0.18,0.2,0.2,6449,162,39.81,60.58%,N/A,2020-08-07
DISH,34.17,Call,37.5,2022-01-21,532,8.1,8.77,9.45,8.99,4555,115,39.61,61.45%,N/A,2020-08-07
EPR,32.16,Put,25,2020-09-18,42,0.45,0.58,0.7,0.55,5005,130,38.5,72.69%,N/A,2020-08-07
JD,62.06,Call,62,2020-08-21,14,3.35,3.43,3.5,3.4,11229,320,35.09,69.30%,N/A,2020-08-07
FSLR,72.93,Call,80,2020-08-14,7,0.41,0.44,0.46,0.42,3524,107,32.93,59.73%,N/A,2020-08-07
IFF,126.8,Call,125,2020-08-21,14,4.8,5,5.2,3.8,5388,171,31.51,28.19%,N/A,2020-08-07
BRK.B,209.48,Put,205,2020-12-18,133,9,9.2,9.4,9.15,4123,137,30.09,23.42%,N/A,2020-08-07
INO,20.22,Put,13,2020-08-14,7,0,0.12,0.24,0.2,7778,259,30.03,232.10%,N/A,2020-08-07
NTNX,22.22,Call,23.5,2020-08-14,7,0.22,0.26,0.29,0.18,3363,113,29.76,49.09%,N/A,2020-08-07
AAPL,445.8,Call,600,2020-12-18,133,5.75,5.95,6.15,6.05,7358,251,29.31,38.72%,N/A,2020-08-07
GSX,106.99,Put,80,2020-09-18,42,6.5,7.45,8.4,6.64,8487,316,26.86,135.25%,N/A,2020-08-07
FB,268.44,Call,280,2020-08-14,7,2.42,2.46,2.5,2.46,83817,3155,26.57,44.21%,N/A,2020-08-07
GSX,106.99,Put,105,2020-09-18,42,14,15.3,16.6,15.55,4234,163,25.98,116.55%,N/A,2020-08-07
M,6.62,Call,8.5,2020-08-28,21,0.12,0.13,0.14,0.14,5280,207,25.51,100.39%,N/A,2020-08-07
FEYE,15.66,Call,16,2020-08-14,7,0.25,0.27,0.29,0.29,17415,685,25.42,50.07%,N/A,2020-08-07
Z,79.76,Call,100,2020-08-21,14,0.56,0.58,0.6,0.57,15509,619,25.05,83.94%,N/A,2020-08-07
RRC,8.26,Put,7,2020-09-18,42,0.31,0.33,0.35,0.35,10027,405,24.76,81.46%,N/A,2020-08-07
TWLO,249,Put,230,2020-08-14,7,1.4,1.56,1.72,1.74,2532,104,24.35,59.37%,N/A,2020-08-07
